55,face,0,236,107,445,392,0
55,face,1,856,130,1025,375,0
56,face,0,236,111,445,393,0
56,face,1,856,129,1024,375,0
57,face,0,236,118,446,398,0
57,face,1,855,129,1024,375,0
58,face,0,236,120,447,400,0
58,face,1,856,130,1023,374,0
59,face,0,238,118,448,399,0
59,face,1,855,129,1023,374,0
60,face,0,239,115,448,397,0
60,face,1,856,129,1024,374,0
61,face,0,240,110,448,394,0
61,face,1,856,128,1024,374,0
62,face,0,240,108,448,393,0
62,face,1,856,128,1024,373,0
63,face,0,240,108,448,393,0
63,face,1,856,128,1024,373,0
64,face,0,240,108,446,392,0
64,face,1,856,128,1024,373,0
65,face,0,239,109,447,393,0
65,face,1,856,128,1024,373,0
66,face,0,238,110,447,394,0
66,face,1,856,128,1024,373,0
67,face,0,238,110,447,393,0
67,face,1,856,128,1024,374,0
68,face,0,238,108,447,388,0
68,face,1,855,128,1024,374,0
69,face,0,238,106,445,383,0
69,face,1,855,128,1024,374,0
70,face,0,238,104,444,385,0
70,face,1,855,128,1023,374,0
71,face,0,238,102,444,391,0
71,face,1,854,128,1023,374,0
72,face,0,237,102,444,391,0
72,face,1,854,128,1023,374,0
73,face,0,237,101,444,390,0
73,face,1,854,128,1023,374,0
74,face,0,237,101,443,389,0
74,face,1,853,128,1023,374,0
75,face,0,236,101,443,388,0
75,face,1,853,129,1022,374,0
76,face,0,236,100,441,386,0
76,face,1,854,129,1023,374,0
77,face,0,235,100,440,385,0
77,face,1,854,129,1023,374,0
78,face,0,234,100,440,383,0
78,face,1,854,129,1023,374,0
79,face,0,234,99,439,381,0
79,face,1,854,129,1023,374,0
80,face,0,233,96,440,375,0
80,face,1,855,129,1023,374,0
81,face,0,233,95,440,373,0
81,face,1,855,128,1024,374,0
82,face,0,232,94,440,371,0
82,face,1,855,128,1024,374,0
83,face,0,231,91,440,373,0
83,face,1,855,128,1024,374,0
84,face,0,231,84,438,370,0
84,face,1,855,129,1024,374,0
85,face,0,231,78,437,365,0
85,face,1,855,129,1023,374,0
86,face,0,231,74,435,361,0
86,face,1,855,128,1023,374,0
87,face,0,231,74,435,361,0
87,face,1,855,128,1023,374,0
88,face,0,232,72,436,361,0
88,face,1,855,129,1023,374,0
89,face,0,234,70,436,368,0
89,face,1,854,129,1023,374,0
90,face,0,233,72,436,371,0
90,face,1,854,129,1023,374,0
91,face,0,233,73,436,372,0
91,face,1,854,129,1023,374,0
92,face,0,231,73,434,372,0
92,face,1,854,129,1022,374,0
93,face,0,230,75,436,365,0
93,face,1,853,129,1022,374,0
94,face,0,230,77,436,366,0
94,face,1,853,129,1022,374,0
95,face,0,229,78,435,366,0
95,face,1,853,128,1021,374,0
96,face,0,228,79,436,366,0
96,face,1,853,128,1021,373,0
97,face,0,229,80,435,368,0
97,face,1,854,127,1022,373,0
98,face,0,228,82,437,369,0
98,face,1,854,124,1022,371,0
99,face,0,227,87,437,372,0
99,face,1,854,122,1023,370,0
100,face,0,228,90,437,374,0
100,face,1,854,122,1025,370,0
101,face,0,228,91,437,372,0
101,face,1,855,123,1024,371,0
102,face,0,228,87,437,372,0
102,face,1,855,123,1025,371,0
103,face,0,227,86,436,375,0
103,face,1,855,124,1024,372,0
104,face,0,227,85,436,378,0
104,face,1,855,124,1024,372,0
105,face,0,227,86,436,374,0
105,face,1,856,123,1024,371,0
106,face,0,227,86,435,373,0
106,face,1,855,122,1024,369,0
107,face,0,228,86,436,370,0
107,face,1,855,122,1024,368,0
108,face,0,229,86,436,368,0
108,face,1,855,122,1024,369,0
109,face,0,229,87,436,367,0
109,face,1,855,122,1024,370,0
110,face,0,230,87,437,366,0
110,face,1,855,123,1024,371,0
111,face,0,231,88,438,368,0
111,face,1,856,124,1024,372,0
112,face,0,231,88,438,368,0
112,face,1,856,124,1024,372,0
113,face,0,233,88,440,369,0
113,face,1,856,123,1024,371,0
114,face,0,234,89,440,370,0
114,face,1,856,122,1024,370,0
115,face,0,235,91,441,373,0
115,face,1,855,122,1023,370,0
116,face,0,236,91,443,373,0
116,face,1,854,122,1023,369,0
117,face,0,237,91,443,375,0
117,face,1,854,122,1023,370,0
118,face,0,238,89,444,376,0
118,face,1,854,123,1023,371,0
119,face,0,239,87,445,373,0
119,face,1,854,123,1023,371,0
120,face,0,240,85,446,371,0
120,face,1,854,123,1022,372,0
121,face,0,241,84,447,369,0
121,face,1,853,123,1022,371,0
122,face,0,242,85,448,369,0
122,face,1,853,123,1022,371,0
123,face,0,243,87,450,371,0
123,face,1,852,122,1021,370,0
124,face,0,244,87,451,378,0
124,face,1,852,122,1021,370,0
125,face,0,245,89,452,383,0
125,face,1,852,122,1021,371,0
126,face,0,247,89,453,382,0
126,face,1,852,122,1021,371,0
127,face,0,249,87,456,377,0
127,face,1,852,123,1022,371,0
128,face,0,250,86,457,373,0
128,face,1,853,123,1023,371,0
129,face,0,251,87,458,371,0
129,face,1,853,122,1023,371,0
130,face,0,251,88,458,372,0
130,face,1,852,122,1023,370,0
131,face,0,251,88,459,375,0
131,face,1,852,123,1022,370,0
132,face,0,252,88,459,379,0
132,face,1,852,123,1022,370,0
133,face,0,252,88,459,377,0
133,face,1,851,123,1022,371,0
134,face,0,252,88,459,372,0
134,face,1,851,123,1021,371,0
135,face,0,252,88,459,371,0
135,face,1,851,123,1021,371,0
136,face,0,252,88,459,371,0
136,face,1,851,123,1021,371,0
137,face,0,252,87,459,370,0
137,face,1,851,123,1021,371,0
138,face,0,253,85,460,365,0
138,face,1,851,123,1021,371,0
139,face,0,254,79,461,355,0
139,face,1,851,123,1021,371,0
140,face,0,257,74,462,344,0
140,face,1,851,123,1021,371,0
141,face,0,259,71,461,340,0
141,face,1,851,123,1021,371,0
142,face,0,258,71,461,340,0
142,face,1,851,123,1021,371,0
143,face,0,257,73,460,343,0
143,face,1,851,123,1021,371,0
144,face,0,256,74,459,345,0
144,face,1,851,123,1021,371,0
145,face,0,255,75,459,345,0
145,face,1,851,123,1021,371,0
146,face,0,255,77,458,345,0
146,face,1,851,123,1021,372,0
147,face,0,254,78,457,346,0
147,face,1,851,124,1021,372,0
148,face,0,254,79,456,350,0
148,face,1,851,124,1021,372,0
149,face,0,254,79,455,357,0
149,face,1,851,124,1021,372,0
150,face,0,250,79,453,361,0
150,face,1,851,124,1021,372,0
151,face,0,246,79,449,359,0
151,face,1,851,124,1021,372,0
152,face,0,244,79,447,359,0
152,face,1,851,124,1021,372,0
153,face,0,242,78,446,358,0
153,face,1,851,125,1021,373,0
154,face,0,242,79,446,358,0
154,face,1,850,125,1022,373,0
155,face,0,243,80,447,357,0
155,face,1,849,125,1022,373,0
156,face,0,243,82,448,360,0
156,face,1,849,125,1021,373,0
157,face,0,244,83,450,362,0
157,face,1,848,126,1019,373,0
158,face,0,245,85,450,363,0
158,face,1,848,126,1019,373,0
159,face,0,245,86,450,364,0
159,face,1,848,126,1019,373,0
160,face,0,244,87,449,364,0
160,face,1,848,126,1019,373,0
161,face,0,244,87,449,364,0
161,face,1,848,126,1019,373,0
162,face,0,243,89,447,365,0
162,face,1,848,126,1019,373,0
163,face,0,240,92,445,367,0
163,face,1,848,126,1019,373,0
164,face,0,238,94,444,372,0
164,face,1,848,126,1019,373,0
165,face,0,239,96,442,381,0
165,face,1,848,126,1019,373,0
166,face,0,238,95,444,379,0
166,face,1,848,126,1019,373,0
167,face,0,238,94,444,377,0
167,face,1,848,126,1019,373,0
168,face,0,238,94,444,377,0
168,face,1,848,126,1019,373,0
169,face,0,237,95,444,379,0
169,face,1,848,126,1019,373,0
170,face,0,238,97,444,387,0
170,face,1,848,126,1019,373,0
171,face,0,239,98,446,397,0
171,face,1,847,126,1019,373,0
172,face,0,239,99,448,401,0
172,face,1,847,126,1019,373,0
173,face,0,237,99,447,397,0
173,face,1,847,126,1019,373,0
174,face,0,233,98,443,387,0
174,face,1,847,126,1019,373,0
175,face,0,227,94,438,377,0
175,face,1,847,126,1019,373,0
176,face,0,218,92,427,371,0
176,face,1,847,126,1018,373,0
177,face,0,211,93,420,372,0
177,face,1,847,126,1019,373,0
178,face,0,205,94,416,375,0
178,face,1,847,126,1018,374,0
179,face,0,205,97,415,381,0
179,face,1,847,126,1018,374,0
180,face,0,209,99,421,388,0
180,face,1,847,126,1018,374,0
181,face,0,215,100,426,386,0
181,face,1,847,126,1018,374,0
182,face,0,220,97,430,382,0
182,face,1,847,126,1018,374,0
183,face,0,223,95,433,380,0
183,face,1,847,126,1018,374,0
184,face,0,225,92,435,378,0
184,face,1,847,126,1018,374,0
185,face,0,225,92,435,378,0
185,face,1,847,126,1018,374,0
186,face,0,227,91,437,377,0
186,face,1,847,126,1018,374,0
187,face,0,232,91,443,377,0
187,face,1,847,126,1018,372,0
188,face,0,241,91,452,377,0
188,face,1,848,124,1019,372,0
189,face,0,250,92,460,379,0
189,face,1,848,124,1020,371,0
190,face,0,256,94,467,383,0
190,face,1,849,124,1021,370,0
191,face,0,260,94,471,384,0
191,face,1,849,123,1019,368,0
192,face,0,263,94,471,380,0
192,face,1,849,123,1019,367,0
193,face,0,263,93,471,374,0
193,face,1,849,122,1019,366,0
194,face,0,262,91,469,370,0
194,face,1,849,122,1019,365,0
195,face,0,260,91,467,369,0
195,face,1,849,122,1019,365,0
196,face,0,257,92,465,371,0
196,face,1,850,122,1019,366,0
197,face,0,255,93,463,372,0
197,face,1,851,123,1019,367,0
198,face,0,254,93,462,375,0
198,face,1,852,123,1019,368,0
199,face,0,252,93,460,378,0
199,face,1,852,124,1020,369,0
200,face,0,251,91,457,379,0
200,face,1,852,124,1020,370,0
201,face,0,246,89,455,374,0
201,face,1,852,125,1020,372,0
202,face,0,243,88,452,373,0
202,face,1,852,126,1021,372,0
203,face,0,240,86,448,379,0
203,face,1,851,126,1020,373,0
204,face,0,238,89,444,390,0
204,face,1,851,127,1020,374,0
205,face,0,236,90,442,391,0
205,face,1,850,128,1020,374,0
206,face,0,235,91,441,390,0
206,face,1,850,128,1020,374,0
207,face,0,231,89,441,383,0
207,face,1,850,128,1020,374,0
208,face,0,230,88,441,380,0
208,face,1,850,128,1020,374,0
209,face,0,230,88,440,375,0
209,face,1,850,127,1020,374,0
210,face,0,230,88,440,375,0
210,face,1,850,127,1020,374,0
211,face,0,230,89,439,375,0
211,face,1,850,127,1020,373,0
212,face,0,230,88,439,379,0
212,face,1,850,126,1020,373,0
213,face,0,230,88,439,383,0
213,face,1,851,125,1021,372,0
214,face,0,231,88,439,383,0
214,face,1,851,124,1021,371,0
215,face,0,232,91,438,385,0
215,face,1,851,124,1020,371,0
216,face,0,232,91,438,385,0
216,face,1,851,123,1020,370,0
217,face,0,231,88,440,383,0
217,face,1,851,123,1019,369,0
218,face,0,231,88,440,383,0
218,face,1,851,123,1019,369,0
219,face,0,231,89,440,383,0
219,face,1,851,123,1019,369,0
220,face,0,231,89,440,383,0
220,face,1,851,124,1019,370,0
221,face,0,230,89,440,382,0
221,face,1,851,124,1020,371,0
222,face,0,230,89,440,381,0
222,face,1,851,125,1020,372,0
223,face,0,230,89,440,379,0
223,face,1,851,127,1020,373,0
224,face,0,230,89,441,373,0
224,face,1,852,127,1020,373,0
225,face,0,231,87,440,368,0
225,face,1,853,128,1021,374,0
226,face,0,232,85,441,366,0
226,face,1,853,129,1021,375,0
227,face,0,233,83,441,366,0
227,face,1,853,129,1022,375,0
228,face,0,234,83,442,366,0
228,face,1,853,129,1022,375,0
229,face,0,234,83,442,364,0
229,face,1,853,129,1022,375,0
230,face,0,235,83,443,364,0
230,face,1,853,130,1022,375,0
231,face,0,234,85,443,365,0
231,face,1,853,129,1023,374,0
232,face,0,235,86,442,369,0
232,face,1,853,128,1024,374,0
233,face,0,235,86,442,375,0
233,face,1,853,128,1023,374,0
234,face,0,235,86,442,375,0
234,face,1,853,128,1023,374,0
235,face,0,235,86,442,377,0
235,face,1,854,126,1023,373,0
236,face,0,235,86,442,374,0
236,face,1,853,126,1022,372,0
237,face,0,235,86,443,369,0
237,face,1,851,125,1021,372,0
238,face,0,235,86,442,367,0
238,face,1,851,125,1021,372,0
239,face,0,235,86,443,367,0
239,face,1,850,125,1020,372,0
240,face,0,234,86,442,366,0
240,face,1,850,125,1020,372,0
241,face,0,234,87,441,365,0
241,face,1,850,125,1020,372,0
242,face,0,234,87,441,367,0
242,face,1,850,125,1020,372,0
243,face,0,233,88,440,369,0
243,face,1,848,126,1019,373,0
244,face,0,233,88,440,371,0
244,face,1,848,126,1019,373,0
245,face,0,232,88,440,371,0
245,face,1,848,127,1019,374,0
246,face,0,232,88,439,370,0
246,face,1,849,128,1019,374,0
247,face,0,232,88,439,368,0
247,face,1,849,128,1019,374,0
248,face,0,232,88,439,368,0
248,face,1,849,128,1019,374,0
249,face,0,232,88,439,367,0
249,face,1,849,128,1019,374,0
250,face,0,231,88,439,367,0
250,face,1,849,128,1019,374,0
251,face,0,231,88,439,367,0
251,face,1,849,128,1020,374,0
252,face,0,231,88,439,366,0
252,face,1,849,128,1020,374,0
253,face,0,231,88,439,367,0
253,face,1,849,128,1020,374,0
254,face,0,231,88,439,367,0
254,face,1,850,128,1020,374,0
255,face,0,230,90,438,368,0
255,face,1,850,127,1020,374,0
256,face,0,230,89,438,369,0
256,face,1,850,127,1020,374,0
257,face,0,229,90,437,370,0
257,face,1,851,127,1020,375,0
258,face,0,229,90,437,370,0
258,face,1,851,127,1020,375,0
259,face,0,227,92,437,377,0
259,face,1,852,128,1021,375,0
260,face,0,225,93,435,381,0
260,face,1,852,128,1021,375,0
261,face,0,221,97,431,379,0
261,face,1,853,128,1022,374,0
262,face,0,215,101,427,379,0
262,face,1,853,127,1022,374,0
263,face,0,212,103,425,382,0
263,face,1,854,127,1022,374,0
264,face,0,213,108,426,384,0
264,face,1,854,127,1022,374,0
265,face,0,214,110,428,386,0
265,face,1,854,127,1023,374,0
266,face,0,216,108,429,387,0
266,face,1,854,127,1023,376,0
267,face,0,218,109,429,386,0
267,face,1,855,127,1022,379,0
268,face,0,219,108,430,386,0
268,face,1,856,126,1021,384,0
269,face,0,220,109,432,385,0
269,face,1,856,125,1021,383,0
270,face,0,222,107,434,385,0
270,face,1,857,124,1020,383,0
271,face,0,225,106,435,385,0
271,face,1,857,123,1020,383,0
272,face,0,227,107,437,385,0
272,face,1,857,122,1019,380,0
273,face,0,229,109,439,388,0
273,face,1,856,121,1019,379,0
274,face,0,232,110,442,389,0
274,face,1,856,121,1020,379,0
275,face,0,234,110,445,391,0
275,face,1,856,120,1019,384,0
276,face,0,236,109,446,394,0
276,face,1,856,120,1020,391,0
277,face,0,237,106,448,395,0
277,face,1,857,121,1020,392,0
278,face,0,239,101,450,395,0
278,face,1,857,119,1021,390,0
279,face,0,241,95,452,393,0
279,face,1,856,119,1022,385,0
280,face,0,242,92,453,391,0
280,face,1,855,119,1022,379,0
281,face,0,243,89,454,389,0
281,face,1,856,119,1021,378,0
282,face,0,244,88,456,380,0
282,face,1,856,120,1022,378,0
283,face,0,244,88,456,380,0
283,face,1,856,120,1022,378,0
284,face,0,244,87,456,373,0
284,face,1,856,119,1021,378,0
285,face,0,242,86,455,370,0
285,face,1,854,119,1021,377,0
286,face,0,240,85,453,367,0
286,face,1,853,117,1022,372,0
287,face,0,239,83,451,364,0
287,face,1,851,117,1024,367,0
288,face,0,238,83,449,362,0
288,face,1,853,118,1025,366,0
289,face,0,237,84,447,361,0
289,face,1,854,119,1028,366,0
290,face,0,237,84,446,360,0
290,face,1,856,119,1030,365,0
291,face,0,236,85,445,360,0
291,face,1,857,118,1032,364,0
292,face,0,234,85,443,359,0
292,face,1,860,119,1035,364,0
293,face,0,233,85,442,359,0
293,face,1,862,119,1036,363,0
294,face,0,231,85,440,359,0
294,face,1,863,119,1039,362,0
295,face,0,230,84,439,361,0
295,face,1,864,120,1039,362,0
296,face,0,229,85,437,364,0
296,face,1,864,120,1039,362,0
297,face,0,228,85,435,366,0
297,face,1,864,119,1038,363,0
298,face,0,227,85,434,366,0
298,face,1,865,118,1039,365,0
299,face,0,227,85,434,367,0
299,face,1,865,117,1039,367,0
300,face,0,227,85,434,368,0
300,face,1,865,117,1040,366,0
301,face,0,227,86,433,369,0
301,face,1,865,116,1041,365,0
302,face,0,228,86,435,369,0
302,face,1,865,116,1041,364,0
303,face,0,228,87,436,370,0
303,face,1,865,117,1041,363,0
304,face,0,229,87,437,370,0
304,face,1,865,117,1041,365,0
305,face,0,231,87,438,370,0
305,face,1,866,116,1041,373,0
306,face,0,232,86,439,370,0
306,face,1,866,115,1043,373,0
307,face,0,232,86,439,370,0
307,face,1,866,115,1043,373,0
308,face,0,233,85,441,369,0
308,face,1,867,115,1045,365,0
309,face,0,234,84,442,368,0
309,face,1,867,114,1046,362,0
310,face,0,235,83,443,367,0
310,face,1,867,112,1046,360,0
311,face,0,237,82,444,367,0
311,face,1,867,111,1046,359,0
312,face,0,238,83,444,366,0
312,face,1,866,111,1046,358,0
313,face,0,239,82,444,365,0
313,face,1,866,111,1045,359,0
314,face,0,239,82,444,365,0
314,face,1,866,111,1044,361,0
315,face,0,239,81,444,364,0
315,face,1,865,111,1044,361,0
316,face,0,239,81,444,364,0
316,face,1,865,112,1044,361,0
317,face,0,239,81,445,363,0
317,face,1,865,111,1043,365,0
318,face,0,239,81,446,363,0
318,face,1,865,111,1043,368,0
319,face,0,239,81,447,362,0
319,face,1,866,113,1043,366,0
320,face,0,241,82,449,361,0
320,face,1,866,113,1042,365,0
321,face,0,242,82,450,360,0
321,face,1,868,116,1042,366,0
322,face,0,243,83,451,359,0
322,face,1,869,118,1043,369,0
323,face,0,245,83,452,358,0
323,face,1,871,119,1044,371,0
324,face,0,246,82,453,356,0
324,face,1,871,119,1044,373,0
325,face,0,247,81,454,353,0
325,face,1,872,119,1045,375,0
326,face,0,249,81,456,350,0
326,face,1,873,120,1047,380,0
327,face,0,251,80,457,348,0
327,face,1,872,120,1048,382,0
328,face,0,251,79,458,346,0
328,face,1,872,121,1048,381,0
329,face,0,252,79,458,344,0
329,face,1,871,121,1047,376,0
330,face,0,253,78,459,343,0
330,face,1,871,122,1047,374,0
331,face,0,254,78,459,344,0
331,face,1,871,122,1047,374,0
332,face,0,254,78,459,344,0
332,face,1,871,122,1047,374,0
333,face,0,254,78,460,344,0
333,face,1,869,122,1046,375,0
334,face,0,254,78,459,344,0
334,face,1,869,124,1046,379,0
335,face,0,254,78,459,344,0
335,face,1,869,125,1046,384,0
336,face,0,253,78,458,344,0
336,face,1,870,126,1045,386,0
337,face,0,253,78,458,344,0
337,face,1,870,127,1045,387,0
338,face,0,252,78,457,344,0
338,face,1,870,128,1045,387,0
339,face,0,252,78,457,345,0
339,face,1,870,128,1044,388,0
340,face,0,252,79,457,345,0
340,face,1,870,128,1044,389,0
341,face,0,252,79,457,346,0
341,face,1,871,128,1044,391,0
342,face,0,251,79,457,346,0
342,face,1,871,127,1043,392,0
343,face,0,251,80,456,346,0
343,face,1,871,128,1044,392,0
344,face,0,251,81,456,348,0
344,face,1,871,128,1043,391,0
345,face,0,250,81,457,350,0
345,face,1,870,128,1043,389,0
346,face,0,250,82,457,351,0
346,face,1,870,128,1043,388,0
347,face,0,250,82,457,352,0
347,face,1,869,127,1043,388,0
348,face,0,250,83,457,353,0
348,face,1,869,126,1042,390,0
349,face,0,249,82,457,354,0
349,face,1,869,127,1042,390,0
350,face,0,248,83,456,354,0
350,face,1,868,127,1042,390,0
351,face,0,247,84,455,355,0
351,face,1,867,127,1041,389,0
352,face,0,246,84,454,355,0
352,face,1,866,126,1039,387,0
353,face,0,244,84,453,355,0
353,face,1,865,125,1038,388,0
354,face,0,243,84,452,356,0
354,face,1,864,125,1037,387,0
355,face,0,243,84,451,358,0
355,face,1,862,126,1036,386,0
356,face,0,243,84,451,358,0
356,face,1,862,126,1036,386,0
357,face,0,242,84,450,362,0
357,face,1,862,126,1035,385,0
358,face,0,241,85,450,366,0
358,face,1,860,127,1034,385,0
359,face,0,241,85,450,369,0
359,face,1,860,127,1034,385,0
360,face,0,241,86,450,373,0
360,face,1,859,128,1033,384,0
361,face,0,242,86,450,376,0
361,face,1,858,128,1032,385,0
362,face,0,242,87,451,380,0
362,face,1,858,129,1033,385,0
363,face,0,244,89,451,384,0
363,face,1,858,130,1033,385,0
364,face,0,246,91,452,387,0
364,face,1,858,130,1032,386,0
365,face,0,246,94,454,387,0
365,face,1,858,131,1032,386,0
366,face,0,248,97,457,389,0
366,face,1,859,131,1033,387,0
367,face,0,250,102,459,397,0
367,face,1,859,131,1033,387,0
368,face,0,251,111,462,405,0
368,face,1,859,131,1033,387,0
369,face,0,250,118,463,410,0
369,face,1,859,131,1032,386,0
370,face,0,252,123,466,410,0
370,face,1,860,131,1033,387,0
371,face,0,252,125,467,411,0
371,face,1,860,131,1034,387,0
372,face,0,252,124,467,409,0
372,face,1,861,131,1035,388,0
373,face,0,251,119,466,406,0
373,face,1,862,131,1035,389,0
374,face,0,251,114,464,402,0
374,face,1,862,131,1035,389,0
375,face,0,250,111,463,401,0
375,face,1,862,132,1036,389,0
376,face,0,249,109,463,400,0
376,face,1,862,132,1035,389,0
377,face,0,249,110,462,401,0
377,face,1,862,132,1035,389,0
378,face,0,248,112,461,403,0
378,face,1,862,133,1035,389,0
379,face,0,247,115,460,403,0
379,face,1,861,133,1035,389,0
380,face,0,247,115,460,403,0
380,face,1,861,133,1035,389,0
381,face,0,247,114,459,400,0
381,face,1,860,133,1034,389,0
382,face,0,246,111,458,400,0
382,face,1,860,133,1033,388,0
383,face,0,246,108,456,399,0
383,face,1,859,133,1033,388,0
384,face,0,245,103,456,398,0
384,face,1,859,133,1032,388,0
385,face,0,245,101,455,396,0
385,face,1,859,133,1032,387,0
386,face,0,245,100,453,394,0
386,face,1,858,133,1031,387,0
387,face,0,245,100,453,393,0
387,face,1,858,133,1031,387,0
388,face,0,245,101,454,394,0
388,face,1,857,133,1031,386,0
389,face,0,245,103,454,395,0
389,face,1,857,133,1031,386,0
390,face,0,246,103,455,397,0
390,face,1,857,133,1030,387,0
391,face,0,246,103,455,399,0
391,face,1,856,132,1030,387,0
392,face,0,245,103,455,396,0
392,face,1,857,132,1030,387,0
393,face,0,243,102,452,392,0
393,face,1,858,132,1029,387,0
394,face,0,240,101,445,390,0
394,face,1,857,132,1030,386,0
395,face,0,235,102,440,388,0
395,face,1,858,132,1030,386,0
396,face,0,234,103,439,389,0
396,face,1,857,132,1030,386,0
397,face,0,234,103,439,393,0
397,face,1,858,131,1029,386,0
398,face,0,233,103,439,394,0
398,face,1,857,131,1029,385,0
399,face,0,233,103,438,394,0
399,face,1,857,131,1029,385,0
400,face,0,233,102,437,392,0
400,face,1,858,131,1029,384,0
401,face,0,232,101,438,391,0
401,face,1,858,130,1029,384,0
402,face,0,233,102,438,391,0
402,face,1,858,130,1029,385,0
403,face,0,233,103,439,397,0
403,face,1,858,130,1028,385,0
404,face,0,233,104,440,397,0
404,face,1,859,130,1028,386,0
405,face,0,233,104,440,397,0
405,face,1,859,130,1028,386,0
406,face,0,233,105,440,394,0
406,face,1,859,130,1028,387,0
407,face,0,233,104,441,393,0
407,face,1,860,129,1028,386,0
408,face,0,233,104,441,392,0
408,face,1,861,129,1028,385,0
409,face,0,234,102,440,388,0
409,face,1,861,128,1027,383,0
410,face,0,232,100,439,385,0
410,face,1,860,129,1026,382,0
411,face,0,232,99,439,383,0
411,face,1,860,129,1026,381,0
412,face,0,232,99,438,388,0
412,face,1,860,129,1026,379,0
413,face,0,231,99,438,392,0
413,face,1,859,129,1026,376,0
414,face,0,231,100,438,392,0
414,face,1,859,128,1026,375,0
415,face,0,231,98,438,386,0
415,face,1,860,127,1026,374,0
416,face,0,231,95,440,379,0
416,face,1,860,127,1025,374,0
417,face,0,231,93,441,373,0
417,face,1,860,127,1025,374,0
418,face,0,232,91,443,369,0
418,face,1,860,126,1025,375,0
419,face,0,234,89,444,368,0
419,face,1,860,126,1025,375,0
420,face,0,236,88,445,367,0
420,face,1,858,126,1025,374,0
421,face,0,236,87,446,367,0
421,face,1,858,126,1024,374,0
422,face,0,237,87,446,369,0
422,face,1,858,126,1024,374,0
423,face,0,237,87,445,369,0
423,face,1,858,126,1023,374,0
