58,face,0,225,189,366,375,0
58,face,1,741,167,904,370,0
59,face,0,226,189,366,375,0
59,face,1,740,168,907,370,0
60,face,0,227,189,366,375,0
60,face,1,739,167,907,370,0
61,face,0,228,188,367,374,0
61,face,1,735,167,905,371,0
62,face,0,228,188,367,373,0
62,face,1,732,169,902,372,0
63,face,0,227,188,367,375,0
63,face,1,729,174,898,376,0
64,face,0,226,188,366,377,0
64,face,1,728,177,895,379,0
65,face,0,226,189,365,377,0
65,face,1,726,178,893,381,0
66,face,0,224,189,365,377,0
66,face,1,726,173,891,376,0
67,face,0,223,189,365,378,0
67,face,1,728,171,891,373,0
68,face,0,222,189,364,379,0
68,face,1,730,166,892,370,0
69,face,0,222,190,362,379,0
69,face,1,732,163,894,369,0
70,face,0,221,191,361,380,0
70,face,1,735,160,897,368,0
71,face,0,219,191,360,381,0
71,face,1,738,159,901,367,0
72,face,0,217,191,360,381,0
72,face,1,744,158,907,366,0
73,face,0,217,190,360,380,0
73,face,1,747,158,910,367,0
74,face,0,218,190,360,380,0
74,face,1,749,157,913,368,0
75,face,0,218,190,361,380,0
75,face,1,751,157,916,369,0
76,face,0,219,190,362,379,0
76,face,1,753,158,918,368,0
77,face,0,220,193,360,381,0
77,face,1,755,158,920,367,0
78,face,0,221,192,361,380,0
78,face,1,756,158,921,367,0
79,face,0,221,191,362,378,0
79,face,1,756,158,921,366,0
80,face,0,220,189,361,377,0
80,face,1,756,157,921,366,0
81,face,0,219,188,361,376,0
81,face,1,756,157,921,367,0
82,face,0,199,185,345,368,0
82,face,1,746,159,912,366,0
83,face,0,200,185,345,369,0
83,face,1,746,160,911,369,0
84,face,0,200,186,346,371,0
84,face,1,745,160,912,370,0
85,face,0,200,186,347,371,0
85,face,1,745,161,913,370,0
86,face,0,200,186,347,372,0
86,face,1,744,161,914,370,0
87,face,0,202,185,352,373,0
87,face,1,742,161,914,370,0
88,face,0,205,184,354,372,0
88,face,1,742,161,913,369,0
89,face,0,208,183,356,371,0
89,face,1,743,160,913,369,0
90,face,0,212,184,358,370,0
90,face,1,743,160,913,367,0
91,face,0,217,185,361,369,0
91,face,1,744,159,914,367,0
92,face,0,224,185,364,368,0
92,face,1,745,157,914,365,0
93,face,0,228,184,365,367,0
93,face,1,745,156,914,364,0
94,face,0,229,184,366,368,0
94,face,1,745,156,914,365,0
95,face,0,231,185,366,368,0
95,face,1,744,156,915,365,0
96,face,0,232,185,366,369,0
96,face,1,744,156,914,365,0
97,face,0,233,187,366,370,0
97,face,1,744,156,915,365,0
98,face,0,233,187,367,371,0
98,face,1,745,156,915,365,0
99,face,0,233,188,367,371,0
99,face,1,745,156,915,364,0
100,face,0,234,188,367,372,0
100,face,1,745,156,916,364,0
101,face,0,235,189,367,372,0
101,face,1,744,156,917,365,0
102,face,0,235,190,367,373,0
102,face,1,744,158,918,367,0
103,face,0,235,190,368,374,0
103,face,1,744,159,919,368,0
104,face,0,235,190,368,374,0
104,face,1,744,160,919,369,0
105,face,0,235,190,368,374,0
105,face,1,745,161,917,370,0
106,face,0,235,190,368,374,0
106,face,1,745,162,917,371,0
107,face,0,235,190,369,374,0
107,face,1,745,162,916,373,0
108,face,0,235,190,369,374,0
108,face,1,745,161,916,373,0
109,face,0,234,190,369,374,0
109,face,1,744,160,916,372,0
110,face,0,234,190,369,375,0
110,face,1,744,160,916,372,0
111,face,0,233,190,369,375,0
111,face,1,744,160,916,372,0
112,face,0,233,191,369,375,0
112,face,1,744,159,917,371,0
113,face,0,233,191,369,375,0
113,face,1,744,159,917,371,0
114,face,0,233,191,368,375,0
114,face,1,745,159,917,371,0
115,face,0,233,192,367,376,0
115,face,1,745,159,917,371,0
116,face,0,233,192,367,376,0
116,face,1,744,161,916,371,0
117,face,0,233,191,367,375,0
117,face,1,743,162,914,371,0
118,face,0,232,191,366,374,0
118,face,1,742,162,912,370,0
119,face,0,237,193,375,377,0
119,face,1,741,165,913,371,0
120,face,0,237,193,375,378,0
120,face,1,741,165,913,371,0
121,face,0,238,193,375,378,0
121,face,1,741,165,913,371,0
122,face,0,238,193,376,378,0
122,face,1,742,167,913,372,0
123,face,0,238,193,376,378,0
123,face,1,741,173,911,373,0
124,face,0,238,193,376,378,0
124,face,1,740,178,909,375,0
125,face,0,238,193,376,378,0
125,face,1,740,177,905,374,0
126,face,0,238,193,376,378,0
126,face,1,739,177,901,377,0
127,face,0,238,193,376,378,0
127,face,1,736,174,893,378,0
128,face,0,238,194,376,378,0
128,face,1,737,177,890,376,0
129,face,0,239,194,376,378,0
129,face,1,736,177,890,377,0
130,face,0,239,194,376,378,0
130,face,1,736,177,888,376,0
131,face,0,239,194,376,378,0
131,face,1,736,177,888,375,0
132,face,0,239,194,376,378,0
132,face,1,736,175,887,374,0
133,face,0,239,193,376,377,0
133,face,1,736,176,887,374,0
134,face,0,239,193,375,377,0
134,face,1,736,175,888,374,0
135,face,0,239,193,375,377,0
135,face,1,735,174,887,373,0
136,face,0,239,193,375,376,0
136,face,1,735,174,887,374,0
137,face,0,210,190,354,375,0
137,face,1,739,170,902,373,0
138,face,0,210,190,355,374,0
138,face,1,737,171,895,375,0
139,face,0,210,189,356,374,0
139,face,1,734,176,890,379,0
140,face,0,212,189,358,373,0
140,face,1,733,180,885,380,0
141,face,0,214,189,360,373,0
141,face,1,731,182,884,381,0
142,face,0,220,189,363,370,0
142,face,1,730,184,883,381,0
143,face,0,223,188,365,369,0
143,face,1,730,183,884,381,0
144,face,0,229,187,367,366,0
144,face,1,731,181,884,379,0
145,face,0,235,186,368,365,0
145,face,1,731,179,884,379,0
146,face,0,243,186,370,362,0
146,face,1,730,178,884,378,0
147,face,0,250,185,372,358,0
147,face,1,730,176,884,376,0
148,face,0,248,185,369,357,0
148,face,1,730,175,883,376,0
149,face,0,243,184,365,357,0
149,face,1,730,174,883,375,0
150,face,0,228,193,362,378,0
150,face,1,743,157,911,360,0
151,face,0,228,192,362,379,0
151,face,1,743,158,911,360,0
152,face,0,227,191,362,382,0
152,face,1,743,157,911,361,0
153,face,0,226,191,363,383,0
153,face,1,743,158,911,361,0
154,face,0,226,191,363,383,0
154,face,1,743,158,911,361,0
155,face,0,226,191,364,383,0
155,face,1,743,158,911,361,0
156,face,0,226,192,364,383,0
156,face,1,744,158,911,361,0
157,face,0,227,194,364,382,0
157,face,1,744,157,911,362,0
158,face,0,227,194,364,380,0
158,face,1,744,157,911,362,0
159,face,0,227,194,364,379,0
159,face,1,744,157,912,361,0
160,face,0,227,194,364,379,0
160,face,1,745,157,911,361,0
161,face,0,227,194,364,379,0
161,face,1,745,157,911,360,0
162,face,0,226,194,365,379,0
162,face,1,747,157,909,357,0
163,face,0,226,194,365,379,0
163,face,1,747,157,909,357,0
164,face,0,227,194,365,379,0
164,face,1,747,157,909,357,0
165,face,0,228,193,366,379,0
165,face,1,747,157,909,357,0
166,face,0,228,194,367,379,0
166,face,1,747,156,909,357,0
167,face,0,229,194,366,382,0
167,face,1,744,156,910,360,0
168,face,0,230,195,367,380,0
168,face,1,743,154,911,360,0
169,face,0,230,195,367,380,0
169,face,1,744,151,912,357,0
170,face,0,230,194,367,380,0
170,face,1,745,150,914,354,0
171,face,0,230,194,367,380,0
171,face,1,752,146,915,349,0
172,face,0,230,193,367,379,0
172,face,1,751,144,917,346,0
173,face,0,230,193,367,379,0
173,face,1,751,144,918,345,0
174,face,0,230,193,367,379,0
174,face,1,751,144,918,346,0
175,face,0,230,193,367,379,0
175,face,1,756,145,919,348,0
176,face,0,230,194,367,380,0
176,face,1,757,149,919,351,0
177,face,0,230,193,367,380,0
177,face,1,755,155,917,359,0
178,face,0,230,193,367,379,0
178,face,1,752,159,917,364,0
179,face,0,230,193,367,379,0
179,face,1,751,161,916,367,0
180,face,0,231,194,367,380,0
180,face,1,750,163,915,369,0
181,face,0,231,194,367,380,0
181,face,1,750,164,915,370,0
182,face,0,232,197,366,382,0
182,face,1,751,160,915,366,0
183,face,0,232,197,367,382,0
183,face,1,754,158,915,361,0
184,face,0,233,196,369,381,0
184,face,1,754,154,914,358,0
185,face,0,233,195,370,381,0
185,face,1,754,152,915,356,0
186,face,0,234,195,371,381,0
186,face,1,753,152,916,355,0
187,face,0,236,194,372,381,0
187,face,1,749,155,916,364,0
188,face,0,235,194,372,380,0
188,face,1,748,157,915,367,0
189,face,0,235,195,372,381,0
189,face,1,747,158,915,370,0
190,face,0,235,197,370,383,0
190,face,1,747,159,915,370,0
191,face,0,236,199,370,384,0
191,face,1,746,160,915,370,0
192,face,0,238,202,372,387,0
192,face,1,747,161,917,369,0
193,face,0,239,201,373,386,0
193,face,1,747,161,917,368,0
194,face,0,237,199,374,384,0
194,face,1,748,161,917,367,0
195,face,0,236,197,372,382,0
195,face,1,748,160,918,367,0
196,face,0,235,195,371,381,0
196,face,1,748,160,918,367,0
197,face,0,231,194,369,380,0
197,face,1,749,160,918,366,0
198,face,0,230,194,369,380,0
198,face,1,749,160,918,366,0
199,face,0,217,198,360,387,0
199,face,1,759,177,913,376,0
200,face,0,218,199,361,388,0
200,face,1,758,178,916,376,0
201,face,0,218,199,361,388,0
201,face,1,758,179,919,378,0
202,face,0,219,199,361,387,0
202,face,1,756,179,925,383,0
203,face,0,219,199,361,387,0
203,face,1,754,181,926,383,0
204,face,0,219,199,361,387,0
204,face,1,751,180,925,383,0
205,face,0,219,199,361,387,0
205,face,1,748,179,924,383,0
206,face,0,219,199,360,388,0
206,face,1,746,178,922,381,0
207,face,0,219,199,361,388,0
207,face,1,741,174,918,376,0
208,face,0,220,200,360,388,0
208,face,1,739,173,918,373,0
209,face,0,219,200,359,389,0
209,face,1,738,172,917,370,0
210,face,0,219,200,359,389,0
210,face,1,736,171,915,368,0
211,face,0,219,200,359,389,0
211,face,1,737,168,914,366,0
212,face,0,220,201,361,389,0
212,face,1,737,163,912,365,0
213,face,0,220,201,361,389,0
213,face,1,737,161,910,364,0
214,face,0,220,200,362,389,0
214,face,1,736,162,909,368,0
215,face,0,220,200,362,389,0
215,face,1,735,164,907,370,0
216,face,0,220,201,362,389,0
216,face,1,732,168,904,370,0
217,face,0,221,201,362,390,0
217,face,1,729,175,900,374,0
218,face,0,221,202,361,390,0
218,face,1,728,176,899,375,0
219,face,0,221,202,361,391,0
219,face,1,728,176,899,375,0
220,face,0,221,202,361,390,0
220,face,1,727,175,899,374,0
221,face,0,221,201,362,390,0
221,face,1,728,174,901,373,0
222,face,0,223,201,363,389,0
222,face,1,732,170,904,369,0
223,face,0,223,201,363,389,0
223,face,1,733,169,905,369,0
224,face,0,223,201,363,389,0
224,face,1,734,169,906,369,0
225,face,0,223,201,363,389,0
225,face,1,734,170,906,371,0
226,face,0,223,201,363,388,0
226,face,1,734,172,905,371,0
227,face,0,224,201,363,388,0
227,face,1,732,176,902,372,0
228,face,0,224,201,363,389,0
228,face,1,731,178,898,374,0
229,face,0,224,201,363,389,0
229,face,1,730,176,894,374,0
230,face,0,224,201,363,389,0
230,face,1,731,170,892,370,0
231,face,0,224,202,363,389,0
231,face,1,732,169,889,368,0
232,face,0,224,202,363,389,0
232,face,1,733,169,887,367,0
233,face,0,224,202,363,389,0
233,face,1,733,168,886,366,0
234,face,0,224,202,363,389,0
234,face,1,733,168,886,367,0
235,face,0,224,202,363,389,0
235,face,1,733,168,885,368,0
236,face,0,224,202,362,389,0
236,face,1,732,169,885,369,0
237,face,0,224,202,362,389,0
237,face,1,731,171,884,369,0
238,face,0,223,202,361,390,0
238,face,1,729,175,884,372,0
239,face,0,223,202,361,390,0
239,face,1,729,177,884,373,0
240,face,0,223,203,360,390,0
240,face,1,729,180,884,373,0
241,face,0,222,203,360,390,0
241,face,1,728,184,885,376,0
242,face,0,223,203,360,390,0
242,face,1,727,187,885,379,0
243,face,0,223,203,360,390,0
243,face,1,727,190,885,382,0
244,face,0,223,203,360,390,0
244,face,1,727,190,885,381,0
245,face,0,223,203,360,390,0
245,face,1,727,190,886,382,0
246,face,0,223,203,360,390,0
246,face,1,728,190,887,382,0
247,face,0,226,200,362,391,0
247,face,1,747,163,920,371,0
248,face,0,227,200,363,391,0
248,face,1,746,166,919,372,0
249,face,0,227,200,363,390,0
249,face,1,747,165,919,372,0
250,face,0,228,200,363,390,0
250,face,1,747,165,919,372,0
251,face,0,229,200,363,390,0
251,face,1,747,164,919,371,0
252,face,0,229,199,363,391,0
252,face,1,747,164,919,371,0
253,face,0,230,200,363,391,0
253,face,1,747,164,920,372,0
254,face,0,230,200,363,391,0
254,face,1,747,164,920,372,0
255,face,0,229,200,363,391,0
255,face,1,747,164,920,373,0
256,face,0,229,200,363,391,0
256,face,1,747,164,920,373,0
257,face,0,229,200,363,391,0
257,face,1,747,164,920,373,0
258,face,0,228,200,363,391,0
258,face,1,747,164,919,373,0
259,face,0,228,200,363,392,0
259,face,1,747,164,918,373,0
260,face,0,227,200,362,393,0
260,face,1,746,165,918,372,0
261,face,0,227,199,362,394,0
261,face,1,747,164,918,372,0
262,face,0,227,200,362,395,0
262,face,1,747,164,917,372,0
263,face,0,227,200,362,395,0
263,face,1,746,164,916,371,0
264,face,0,226,200,362,394,0
264,face,1,745,164,916,370,0
265,face,0,226,200,362,394,0
265,face,1,745,164,916,371,0
266,face,0,226,200,362,394,0
266,face,1,745,164,915,371,0
267,face,0,226,200,362,394,0
267,face,1,745,163,915,371,0
268,face,0,226,200,362,395,0
268,face,1,744,161,913,369,0
269,face,0,226,200,362,395,0
269,face,1,742,162,912,369,0
270,face,0,226,201,362,394,0
270,face,1,740,165,908,369,0
271,face,0,226,201,362,394,0
271,face,1,736,168,903,371,0
272,face,0,226,201,362,393,0
272,face,1,734,171,896,372,0
273,face,0,226,201,362,392,0
273,face,1,731,173,887,373,0
274,face,0,227,201,362,392,0
274,face,1,730,173,883,372,0
275,face,0,227,201,362,392,0
275,face,1,726,172,881,372,0
276,face,0,227,201,362,392,0
276,face,1,725,170,879,371,0
277,face,0,228,201,362,392,0
277,face,1,726,169,880,372,0
278,face,0,230,201,362,392,0
278,face,1,728,167,880,366,0
279,face,0,231,202,362,392,0
279,face,1,728,164,880,363,0
280,face,0,232,202,362,392,0
280,face,1,727,163,878,361,0
281,face,0,232,203,362,392,0
281,face,1,729,166,875,360,0
282,face,0,232,203,362,392,0
282,face,1,725,164,872,362,0
283,face,0,232,203,362,392,0
283,face,1,719,163,865,367,0
284,face,0,232,203,362,392,0
284,face,1,717,168,864,368,0
285,face,0,232,203,362,392,0
285,face,1,714,165,862,373,0
286,face,0,232,203,362,392,0
286,face,1,712,166,861,371,0
287,face,0,232,203,362,392,0
287,face,1,713,168,860,367,0
288,face,0,232,203,362,392,0
288,face,1,714,166,862,365,0
289,face,0,231,203,362,392,0
289,face,1,715,166,862,365,0
290,face,0,231,203,362,392,0
290,face,1,716,166,862,365,0
291,face,0,231,202,362,392,0
291,face,1,718,165,864,366,0
292,face,0,230,202,362,391,0
292,face,1,719,166,867,368,0
293,face,0,229,202,362,390,0
293,face,1,719,165,871,369,0
294,face,0,228,202,362,391,0
294,face,1,720,166,871,368,0
295,face,0,228,202,362,391,0
295,face,1,719,165,871,367,0
296,face,0,228,202,362,391,0
296,face,1,722,166,871,362,0
297,face,0,227,202,362,390,0
297,face,1,722,164,871,358,0
298,face,0,227,202,361,391,0
298,face,1,721,163,870,358,0
299,face,0,226,201,361,391,0
299,face,1,720,162,870,358,0
300,face,0,226,201,360,391,0
300,face,1,720,161,870,356,0
301,face,0,225,201,360,391,0
301,face,1,719,160,869,355,0
302,face,0,225,201,360,391,0
302,face,1,717,160,867,356,0
303,face,0,224,201,358,391,0
303,face,1,714,158,864,358,0
304,face,0,223,201,359,391,0
304,face,1,713,158,861,361,0
305,face,0,223,201,359,391,0
305,face,1,710,159,860,361,0
306,face,0,223,201,359,391,0
306,face,1,709,159,859,360,0
307,face,0,222,200,359,390,0
307,face,1,706,162,857,363,0
308,face,0,222,200,359,390,0
308,face,1,703,166,856,369,0
309,face,0,222,200,359,390,0
309,face,1,701,170,857,373,0
310,face,0,222,200,359,390,0
310,face,1,700,176,855,376,0
311,face,0,222,200,359,390,0
311,face,1,698,184,857,381,0
312,face,0,222,200,359,390,0
312,face,1,696,191,858,386,0
313,face,0,222,199,359,391,0
313,face,1,693,197,858,394,0
314,face,0,222,200,359,391,0
314,face,1,695,194,858,395,0
315,face,0,222,199,359,391,0
315,face,1,696,195,858,396,0
316,face,0,222,199,359,391,0
316,face,1,697,196,857,396,0
317,face,0,221,199,359,391,0
317,face,1,698,197,856,396,0
318,face,0,221,199,359,392,0
318,face,1,705,196,858,394,0
319,face,0,221,199,359,392,0
319,face,1,709,194,861,390,0
320,face,0,221,199,359,394,0
320,face,1,715,191,866,389,0
321,face,0,221,199,359,395,0
321,face,1,719,190,871,388,0
322,face,0,222,199,359,396,0
322,face,1,724,189,874,385,0
323,face,0,222,199,359,396,0
323,face,1,731,187,885,383,0
324,face,0,222,199,359,396,0
324,face,1,734,183,889,383,0
325,face,0,222,199,359,397,0
325,face,1,737,182,894,384,0
326,face,0,222,199,359,397,0
326,face,1,740,183,898,384,0
327,face,0,222,199,359,397,0
327,face,1,743,183,900,384,0
328,face,0,222,199,358,396,0
328,face,1,748,181,905,381,0
329,face,0,222,199,359,396,0
329,face,1,750,182,906,379,0
330,face,0,222,200,358,396,0
330,face,1,752,181,908,377,0
331,face,0,222,201,359,396,0
331,face,1,753,179,909,377,0
332,face,0,222,202,359,395,0
332,face,1,754,176,910,376,0
333,face,0,222,203,359,395,0
333,face,1,755,177,912,376,0
334,face,0,222,203,359,395,0
334,face,1,753,175,912,375,0
335,face,0,221,203,359,396,0
335,face,1,754,170,909,373,0
336,face,0,221,203,359,396,0
336,face,1,752,170,908,373,0
337,face,0,221,203,359,396,0
337,face,1,750,169,906,375,0
338,face,0,220,202,359,394,0
338,face,1,745,169,903,376,0
339,face,0,220,202,359,394,0
339,face,1,743,169,902,375,0
340,face,0,220,202,359,395,0
340,face,1,743,170,901,375,0
341,face,0,220,203,359,396,0
341,face,1,741,171,899,375,0
342,face,0,221,204,360,397,0
342,face,1,739,171,898,374,0
343,face,0,223,205,361,397,0
343,face,1,739,172,897,374,0
344,face,0,223,205,361,397,0
344,face,1,738,173,897,374,0
345,face,0,224,206,362,397,0
345,face,1,738,174,895,374,0
346,face,0,224,206,362,397,0
346,face,1,737,174,895,374,0
347,face,0,225,206,363,397,0
347,face,1,737,174,894,374,0
348,face,0,228,206,363,397,0
348,face,1,736,174,894,374,0
349,face,0,229,205,363,397,0
349,face,1,736,174,894,374,0
350,face,0,231,205,362,396,0
350,face,1,737,175,895,374,0
351,face,0,230,205,363,396,0
351,face,1,738,176,895,374,0
352,face,0,230,205,363,395,0
352,face,1,739,175,896,374,0
353,face,0,230,205,363,396,0
353,face,1,740,173,897,373,0
354,face,0,231,205,362,397,0
354,face,1,740,172,897,373,0
355,face,0,230,205,362,398,0
355,face,1,741,172,898,373,0
356,face,0,229,205,362,397,0
356,face,1,742,171,898,373,0
357,face,0,229,205,362,396,0
357,face,1,742,171,899,373,0
358,face,0,227,206,361,395,0
358,face,1,742,170,900,372,0
359,face,0,227,205,361,395,0
359,face,1,742,170,899,372,0
360,face,0,226,205,361,396,0
360,face,1,741,169,899,372,0
361,face,0,226,205,361,397,0
361,face,1,741,167,898,371,0
362,face,0,226,205,360,397,0
362,face,1,741,167,898,371,0
363,face,0,225,205,361,398,0
363,face,1,741,167,897,371,0
364,face,0,226,205,361,398,0
364,face,1,741,166,897,371,0
365,face,0,226,205,361,398,0
365,face,1,741,166,897,371,0
366,face,0,227,205,361,397,0
366,face,1,741,166,897,371,0
367,face,0,227,206,361,397,0
367,face,1,742,169,897,371,0
368,face,0,228,205,362,397,0
368,face,1,742,168,897,371,0
369,face,0,228,205,363,398,0
369,face,1,741,167,896,370,0
370,face,0,229,206,363,398,0
370,face,1,741,167,896,369,0
371,face,0,230,206,363,398,0
371,face,1,742,166,896,369,0
372,face,0,231,206,363,397,0
372,face,1,742,168,897,369,0
373,face,0,232,205,363,393,0
373,face,1,741,171,902,372,0
374,face,0,232,205,363,392,0
374,face,1,741,176,905,374,0
375,face,0,232,205,363,392,0
375,face,1,743,179,909,378,0
376,face,0,232,205,363,392,0
376,face,1,744,183,912,382,0
377,face,0,232,205,363,392,0
377,face,1,746,182,914,382,0
378,face,0,232,206,364,394,0
378,face,1,747,171,919,385,0
379,face,0,232,206,364,394,0
379,face,1,747,167,921,384,0
380,face,0,233,207,364,395,0
380,face,1,748,164,923,380,0
381,face,0,232,208,363,396,0
381,face,1,750,161,923,376,0
382,face,0,232,208,363,396,0
382,face,1,751,160,924,374,0
383,face,0,231,204,364,394,0
383,face,1,749,159,922,373,0
384,face,0,231,204,364,393,0
384,face,1,747,159,921,374,0
385,face,0,230,203,364,393,0
385,face,1,744,161,918,375,0
386,face,0,227,187,368,371,0
386,face,1,758,163,925,366,0
387,face,0,227,185,367,369,0
387,face,1,757,165,925,368,0
388,face,0,218,183,360,367,0
388,face,1,757,168,925,371,0
389,face,0,212,181,356,367,0
389,face,1,757,170,924,372,0
390,face,0,207,180,352,366,0
390,face,1,756,171,923,373,0
391,face,0,205,181,348,365,0
391,face,1,756,172,922,375,0
392,face,0,203,181,345,365,0
392,face,1,756,173,922,376,0
393,face,0,199,182,341,364,0
393,face,1,757,173,921,376,0
394,face,0,198,182,341,364,0
394,face,1,757,173,921,377,0
395,face,0,198,182,340,364,0
395,face,1,758,173,921,377,0
396,face,0,197,182,340,365,0
396,face,1,759,173,921,377,0
397,face,0,196,182,340,366,0
397,face,1,760,172,921,377,0
398,face,0,194,183,339,367,0
398,face,1,761,172,919,373,0
399,face,0,193,183,338,366,0
399,face,1,761,171,918,370,0
400,face,0,192,183,336,365,0
400,face,1,762,168,916,369,0
401,face,0,189,182,336,365,0
401,face,1,762,168,912,364,0
402,face,0,188,182,335,365,0
402,face,1,763,166,911,363,0
403,face,0,187,181,334,365,0
403,face,1,764,165,911,363,0
404,face,0,185,182,333,366,0
404,face,1,764,165,913,362,0
405,face,0,184,181,334,366,0
405,face,1,764,165,913,362,0
406,face,0,183,182,334,366,0
406,face,1,764,165,914,363,0
407,face,0,186,182,333,367,0
407,face,1,765,164,914,362,0
408,face,0,186,183,332,367,0
408,face,1,766,164,915,363,0
409,face,0,184,182,332,369,0
409,face,1,768,166,916,364,0
410,face,0,182,182,332,370,0
410,face,1,768,165,917,364,0
411,face,0,180,180,333,372,0
411,face,1,769,165,918,365,0
412,face,0,181,184,333,373,0
412,face,1,769,165,918,365,0
413,face,0,181,185,333,375,0
413,face,1,769,165,918,365,0
414,face,0,182,188,334,377,0
414,face,1,768,166,917,364,0
415,face,0,183,188,334,377,0
415,face,1,767,167,916,366,0
416,face,0,184,188,334,378,0
416,face,1,766,168,916,366,0
417,face,0,184,188,335,378,0
417,face,1,765,168,917,369,0
418,face,0,185,189,335,379,0
418,face,1,764,169,916,370,0
419,face,0,187,190,335,381,0
419,face,1,763,170,915,370,0
420,face,0,189,191,336,381,0
420,face,1,763,171,915,370,0
421,face,0,190,190,337,381,0
421,face,1,763,171,915,370,0
422,face,0,191,191,339,381,0
422,face,1,763,171,915,370,0
423,face,0,191,191,341,382,0
423,face,1,763,171,915,370,0
424,face,0,195,193,341,383,0
424,face,1,763,170,915,370,0
425,face,0,195,194,340,384,0
425,face,1,763,170,915,370,0
426,face,0,195,194,341,384,0
426,face,1,763,170,915,370,0
427,face,0,194,194,341,384,0
427,face,1,763,171,916,370,0
428,face,0,194,195,341,384,0
428,face,1,763,171,916,370,0
429,face,0,192,194,340,385,0
429,face,1,763,171,916,370,0
430,face,0,192,194,340,385,0
430,face,1,763,171,916,370,0
431,face,0,191,195,339,386,0
431,face,1,764,171,917,370,0
432,face,0,190,197,338,387,0
432,face,1,765,171,918,371,0
433,face,0,190,198,337,388,0
433,face,1,765,171,917,370,0
434,face,0,190,198,334,396,0
434,face,1,765,172,918,370,0
435,face,0,190,198,334,397,0
435,face,1,765,172,918,370,0
436,face,0,190,198,333,397,0
436,face,1,765,172,918,370,0
437,face,0,190,198,333,397,0
