face_id,frame_id,is_speaking,video_id,chunk_id
2,3,False,3,28
0,4,False,3,28
1,4,True,3,28
2,4,False,3,28
0,5,False,3,28
1,5,True,3,28
2,5,False,3,28
0,6,False,3,28
1,6,True,3,28
2,6,False,3,28
0,7,False,3,28
1,7,True,3,28
2,7,False,3,28
0,8,False,3,28
1,8,True,3,28
2,8,False,3,28
0,9,False,3,28
1,9,True,3,28
2,9,False,3,28
0,10,False,3,28
1,10,True,3,28
2,10,False,3,28
0,11,False,3,28
1,11,True,3,28
2,11,False,3,28
0,12,False,3,28
1,12,True,3,28
2,12,False,3,28
0,13,False,3,28
1,13,True,3,28
2,13,False,3,28
0,14,False,3,28
1,14,True,3,28
2,14,False,3,28
0,15,False,3,28
1,15,True,3,28
2,15,False,3,28
0,0,False,3,29
1,0,True,3,29
2,0,False,3,29
0,1,True,3,29
1,1,True,3,29
2,1,False,3,29
0,2,True,3,29
1,2,True,3,29
2,2,False,3,29
0,3,True,3,29
1,3,True,3,29
2,3,False,3,29
0,4,True,3,29
1,4,True,3,29
2,4,False,3,29
0,5,True,3,29
1,5,True,3,29
2,5,False,3,29
0,6,True,3,29
1,6,True,3,29
2,6,False,3,29
0,7,True,3,29
1,7,True,3,29
2,7,False,3,29
0,8,True,3,29
1,8,True,3,29
2,8,False,3,29
0,9,False,3,29
1,9,True,3,29
2,9,False,3,29
0,10,False,3,29
1,10,True,3,29
2,10,False,3,29
0,11,True,3,29
1,11,True,3,29
2,11,False,3,29
0,12,True,3,29
1,12,True,3,29
2,12,False,3,29
0,13,True,3,29
1,13,True,3,29
2,13,False,3,29
0,14,True,3,29
1,14,True,3,29
2,14,False,3,29
0,15,True,3,29
1,15,True,3,29
2,15,False,3,29
0,0,True,3,30
1,0,True,3,30
2,0,False,3,30
0,1,True,3,30
1,1,True,3,30
2,1,False,3,30
0,2,True,3,30
1,2,True,3,30
2,2,False,3,30
0,3,True,3,30
1,3,True,3,30
2,3,False,3,30
0,4,True,3,30
1,4,True,3,30
2,4,False,3,30
0,5,True,3,30
1,5,True,3,30
2,5,False,3,30
0,6,True,3,30
1,6,True,3,30
2,6,False,3,30
0,7,True,3,30
1,7,True,3,30
2,7,False,3,30
0,8,True,3,30
1,8,True,3,30
2,8,False,3,30
0,9,True,3,30
1,9,True,3,30
2,9,False,3,30
0,10,True,3,30
1,10,True,3,30
2,10,False,3,30
0,11,True,3,30
1,11,True,3,30
2,11,False,3,30
0,12,True,3,30
1,12,True,3,30
2,12,False,3,30
0,13,True,3,30
1,13,True,3,30
2,13,False,3,30
0,14,True,3,30
1,14,True,3,30
2,14,False,3,30
0,15,True,3,30
1,15,False,3,30
2,15,False,3,30
0,0,True,3,31
1,0,False,3,31
2,0,False,3,31
0,1,True,3,31
1,1,True,3,31
2,1,False,3,31
0,2,True,3,31
1,2,True,3,31
2,2,False,3,31
0,3,True,3,31
1,3,False,3,31
2,3,False,3,31
0,4,True,3,31
1,4,True,3,31
2,4,False,3,31
0,5,False,3,31
1,5,True,3,31
2,5,False,3,31
0,6,False,3,31
1,6,True,3,31
2,6,False,3,31
0,7,True,3,31
1,7,True,3,31
2,7,False,3,31
0,8,True,3,31
1,8,True,3,31
2,8,False,3,31
0,9,True,3,31
1,9,True,3,31
2,9,False,3,31
0,10,True,3,31
1,10,False,3,31
2,10,False,3,31
0,11,True,3,31
1,11,True,3,31
2,11,False,3,31
0,12,True,3,31
1,12,True,3,31
2,12,False,3,31
0,13,True,3,31
1,13,True,3,31
2,13,False,3,31
0,14,True,3,31
1,14,True,3,31
2,14,False,3,31
0,15,False,3,31
1,15,True,3,31
2,15,False,3,31
0,0,False,3,32
1,0,True,3,32
2,0,False,3,32
0,1,False,3,32
1,1,True,3,32
2,1,False,3,32
0,2,False,3,32
1,2,True,3,32
2,2,False,3,32
0,3,False,3,32
1,3,True,3,32
2,3,False,3,32
0,4,False,3,32
1,4,True,3,32
2,4,False,3,32
0,5,False,3,32
1,5,True,3,32
2,5,False,3,32
0,6,False,3,32
1,6,True,3,32
2,6,False,3,32
0,7,False,3,32
1,7,True,3,32
2,7,False,3,32
