chunk_id,speaker_id,is_speaking,frame_id,pos_chunk_id,pos_frame_id,neg_chunk_id,neg_speaker_id,neg_frame_id,video_flag,audio_flag
36,1,1,9,34,8,36,0,13,1,1
36,1,1,10,33,14,36,0,0,1,1
36,1,1,12,33,0,36,3,9,1,1
36,1,1,13,37,7,36,0,5,1,1
36,1,1,14,33,16,36,0,15,1,1
36,1,1,15,38,4,36,0,2,1,1
36,1,1,16,34,10,36,6,11,1,1
36,1,1,17,35,6,36,2,0,1,1
37,1,1,0,34,15,37,0,12,1,1
37,1,1,1,34,11,37,0,1,1,1
37,1,1,2,36,9,37,0,10,1,1
37,1,1,3,35,5,37,0,15,1,1
37,1,1,4,36,7,37,3,16,1,1
37,1,1,5,35,4,37,5,14,1,1
37,1,1,6,33,0,37,6,4,1,1
37,1,1,7,36,6,37,6,11,1,1
37,1,1,8,38,2,37,6,3,1,1
37,1,1,9,33,13,37,0,13,1,1
37,1,1,10,35,2,37,6,2,1,1
37,1,1,11,35,1,37,0,11,1,1
37,1,1,12,34,8,37,0,13,1,1
37,1,1,13,33,12,37,6,1,1,1
37,1,1,14,35,9,37,6,11,1,1
37,1,1,15,35,2,37,0,8,1,1
37,1,1,16,36,3,37,0,10,1,1
37,1,1,17,33,2,37,4,9,1,1
38,1,1,0,36,0,38,5,5,1,1
38,1,1,1,35,14,38,0,2,1,1
38,1,1,2,35,5,38,6,6,1,1
38,1,1,3,33,10,38,5,5,1,1
38,1,1,4,37,13,38,4,8,1,1
38,1,1,5,37,2,38,0,7,1,1
38,1,1,6,36,1,38,5,8,1,1
38,1,1,7,33,3,38,0,0,1,1
38,1,1,8,36,4,38,4,7,1,1
34,1,0,4,35,16,34,0,12,1,0
36,1,0,11,33,17,36,5,6,1,0
33,2,1,0,35,8,33,0,0,1,1
33,2,1,1,34,7,33,0,15,1,1
33,2,1,2,35,1,33,1,15,1,1
33,2,1,3,35,8,33,4,7,1,1
34,2,1,3,36,0,34,1,11,1,1
34,2,1,4,35,10,34,1,15,1,1
34,2,1,5,35,11,34,5,15,1,1
34,2,1,6,35,17,34,1,2,1,1
34,2,1,7,35,8,34,1,12,1,1
34,2,1,8,33,0,34,3,14,1,1
34,2,1,9,35,12,34,1,11,1,1
34,2,1,10,35,0,34,1,5,1,1
34,2,1,11,35,4,34,0,17,1,1
34,2,1,12,35,10,34,1,6,1,1
34,2,1,13,33,2,34,0,16,1,1
34,2,1,14,33,2,34,0,6,1,1
34,2,1,15,33,2,34,0,14,1,1
34,2,1,16,35,6,34,4,10,1,1
34,2,1,17,35,7,34,0,5,1,1
35,2,1,0,33,0,35,3,6,1,1
35,2,1,1,34,6,35,4,9,1,1
35,2,1,2,34,16,35,4,0,1,1
35,2,1,3,34,6,35,0,10,1,1
35,2,1,4,34,11,35,4,5,1,1
35,2,1,5,34,7,35,0,7,1,1
35,2,1,6,34,17,35,4,15,1,1
35,2,1,7,33,0,35,1,6,1,1
35,2,1,8,33,3,35,1,11,1,1
35,2,1,9,36,0,35,0,6,1,1
35,2,1,10,33,0,35,1,8,1,1
35,2,1,11,34,6,35,3,9,1,1
35,2,1,12,33,3,35,1,14,1,1
35,2,1,13,34,6,35,1,15,1,1
35,2,1,14,36,0,35,1,12,1,1
35,2,1,16,34,8,35,0,7,1,1
35,2,1,17,33,0,35,1,16,1,1
36,2,1,0,34,16,36,5,9,1,1
33,2,0,4,37,9,33,3,15,1,0
33,2,0,5,37,3,33,1,3,1,0
33,2,0,6,37,10,33,5,3,1,0
33,2,0,7,34,15,33,5,10,1,0
33,2,0,8,38,1,33,3,3,1,0
33,2,0,9,36,9,33,6,8,1,0
33,2,0,10,37,13,33,1,2,1,0
33,2,0,11,36,14,33,0,8,1,0
33,2,0,12,38,0,33,3,8,1,0
33,2,0,13,37,17,33,1,10,1,0
33,2,0,14,34,10,33,5,4,1,0
33,2,0,15,36,4,33,0,16,1,0
33,2,0,16,34,6,33,5,10,1,0
33,2,0,17,36,14,33,5,0,1,0
34,2,0,0,37,6,34,3,7,1,0
34,2,0,1,36,10,34,1,15,1,0
34,2,0,2,35,13,34,5,16,1,0
35,2,0,15,34,9,35,4,0,1,0
36,2,0,1,37,12,36,0,0,1,0
36,2,0,2,33,1,36,6,4,1,0
36,2,0,3,34,17,36,0,4,1,0
36,2,0,4,37,10,36,0,6,1,0
36,2,0,5,37,10,36,4,10,1,0
36,2,0,6,33,14,36,3,2,1,0
36,2,0,7,35,11,36,0,5,1,0
36,2,0,8,38,0,36,4,14,1,0
36,2,0,9,34,8,36,4,0,1,0
36,2,0,10,34,10,36,1,17,1,0
36,2,0,11,37,0,36,6,8,1,0
36,2,0,12,35,2,36,5,12,1,0
36,2,0,13,34,15,36,4,12,1,0
36,2,0,14,34,9,36,3,3,1,0
36,2,0,15,35,0,36,4,7,1,0
36,2,0,16,34,9,36,1,15,1,0
36,2,0,17,35,14,36,1,11,1,0
37,2,0,0,36,0,37,1,5,1,0
37,2,0,1,33,16,37,4,1,1,0
37,2,0,2,34,3,37,0,8,1,0
37,2,0,3,35,5,37,1,14,1,0
37,2,0,4,33,0,37,3,3,1,0
37,2,0,5,36,16,37,6,7,1,0
37,2,0,6,33,8,37,1,5,1,0
37,2,0,7,33,13,37,5,1,1,0
37,2,0,8,33,3,37,3,8,1,0
37,2,0,9,35,4,37,6,7,1,0
37,2,0,10,38,8,37,5,7,1,0
37,2,0,11,35,5,37,6,11,1,0
37,2,0,12,36,6,37,6,12,1,0
37,2,0,13,35,5,37,1,5,1,0
37,2,0,14,36,2,37,5,6,1,0
37,2,0,15,35,4,37,4,12,1,0
37,2,0,16,34,16,37,4,1,1,0
37,2,0,17,36,10,37,6,17,1,0
38,2,0,0,33,1,38,0,0,1,0
38,2,0,1,36,8,38,1,0,1,0
38,2,0,2,34,7,38,4,7,1,0
38,2,0,3,34,6,38,1,4,1,0
38,2,0,4,33,3,38,3,1,1,0
38,2,0,5,33,0,38,6,1,1,0
38,2,0,6,36,5,38,0,5,1,0
38,2,0,7,33,9,38,5,1,1,0
38,2,0,8,35,3,38,4,1,1,0
37,3,1,10,37,11,37,6,10,1,1
37,3,1,11,37,12,37,6,9,1,1
37,3,1,12,37,10,37,6,3,1,1
33,3,0,0,35,11,33,4,11,1,0
33,3,0,1,38,4,33,4,2,1,0
33,3,0,2,34,1,33,4,8,1,0
33,3,0,3,34,9,33,0,16,1,0
33,3,0,4,38,2,33,0,11,1,0
33,3,0,5,37,12,33,4,11,1,0
33,3,0,6,36,5,33,0,11,1,0
33,3,0,7,37,0,33,6,1,1,0
33,3,0,8,36,9,33,6,15,1,0
33,3,0,9,34,5,33,4,11,1,0
33,3,0,10,36,5,33,6,11,1,0
33,3,0,11,34,3,33,6,5,1,0
33,3,0,12,35,5,33,4,4,1,0
33,3,0,13,36,15,33,0,16,1,0
33,3,0,14,36,2,33,0,9,1,0
33,3,0,15,35,13,33,2,7,1,0
33,3,0,16,35,1,33,1,6,1,0
33,3,0,17,34,9,33,1,3,1,0
34,3,0,0,38,5,34,2,9,1,0
34,3,0,1,37,13,34,5,4,1,0
34,3,0,2,33,7,34,6,1,1,0
34,3,0,3,35,5,34,2,4,1,0
34,3,0,4,36,14,34,6,15,1,0
34,3,0,5,38,5,34,5,14,1,0
34,3,0,6,36,13,34,0,1,1,0
34,3,0,7,33,14,34,5,2,1,0
34,3,0,8,36,12,34,1,0,1,0
34,3,0,9,37,15,34,0,8,1,0
34,3,0,10,36,9,34,6,10,1,0
34,3,0,11,38,3,34,5,14,1,0
34,3,0,12,36,0,34,5,5,1,0
34,3,0,13,37,9,34,2,17,1,0
34,3,0,14,35,16,34,1,13,1,0
34,3,0,15,33,17,34,2,0,1,0
34,3,0,16,35,5,34,0,7,1,0
34,3,0,17,37,11,34,6,0,1,0
35,3,0,0,37,17,35,4,14,1,0
35,3,0,1,38,2,35,1,1,1,0
35,3,0,2,34,2,35,1,15,1,0
35,3,0,3,34,0,35,5,14,1,0
35,3,0,4,34,2,35,5,11,1,0
35,3,0,5,34,9,35,0,15,1,0
35,3,0,6,37,1,35,2,12,1,0
35,3,0,7,37,10,35,0,1,1,0
35,3,0,8,34,15,35,6,8,1,0
35,3,0,9,33,4,35,4,4,1,0
35,3,0,10,36,3,35,2,14,1,0
35,3,0,11,36,14,35,5,5,1,0
35,3,0,12,36,14,35,4,1,1,0
35,3,0,13,36,7,35,1,14,1,0
35,3,0,14,33,3,35,4,3,1,0
35,3,0,15,37,16,35,2,13,1,0
35,3,0,16,36,5,35,4,8,1,0
35,3,0,17,33,1,35,5,14,1,0
36,3,0,0,35,17,36,6,3,1,0
36,3,0,1,35,11,36,4,2,1,0
36,3,0,2,35,15,36,6,13,1,0
36,3,0,3,35,1,36,2,9,1,0
36,3,0,4,37,0,36,6,1,1,0
36,3,0,5,37,2,36,0,11,1,0
36,3,0,6,33,5,36,5,14,1,0
36,3,0,7,37,7,36,6,11,1,0
36,3,0,8,33,14,36,2,9,1,0
36,3,0,9,35,3,36,1,15,1,0
36,3,0,10,34,16,36,2,4,1,0
36,3,0,11,34,5,36,0,6,1,0
36,3,0,12,37,17,36,6,5,1,0
36,3,0,13,34,13,36,0,11,1,0
36,3,0,14,37,1,36,0,8,1,0
36,3,0,15,35,1,36,4,5,1,0
36,3,0,16,37,17,36,0,7,1,0
36,3,0,17,35,7,36,6,2,1,0
37,3,0,0,35,9,37,4,4,1,0
37,3,0,1,38,4,37,0,8,1,0
37,3,0,2,33,9,37,5,13,1,0
37,3,0,3,38,4,37,4,14,1,0
37,3,0,4,38,1,37,0,16,1,0
37,3,0,5,34,17,37,5,9,1,0
37,3,0,6,34,7,37,4,13,1,0
37,3,0,7,33,9,37,1,7,1,0
37,3,0,8,33,2,37,6,12,1,0
37,3,0,9,38,5,37,2,10,1,0
37,3,0,13,38,8,37,5,14,1,0
37,3,0,14,35,12,37,2,4,1,0
37,3,0,15,33,17,37,6,12,1,0
37,3,0,16,36,14,37,0,6,1,0
37,3,0,17,38,1,37,4,8,1,0
38,3,0,0,37,11,38,0,0,1,0
38,3,0,1,33,14,38,4,0,1,0
38,3,0,2,33,14,38,1,2,1,0
38,3,0,3,35,5,38,0,2,1,0
38,3,0,4,37,14,38,2,7,1,0
38,3,0,5,34,1,38,4,0,1,0
38,3,0,6,36,0,38,6,5,1,0
38,3,0,7,34,15,38,5,0,1,0
38,3,0,8,35,4,38,5,5,1,0
33,4,0,0,35,0,33,0,11,1,0
33,4,0,1,36,13,33,2,15,1,0
33,4,0,2,36,4,33,5,2,1,0
33,4,0,3,35,7,33,3,17,1,0
33,4,0,4,35,11,33,2,1,1,0
33,4,0,5,36,1,33,3,4,1,0
33,4,0,6,37,17,33,1,8,1,0
33,4,0,7,36,15,33,3,6,1,0
33,4,0,8,38,4,33,3,11,1,0
33,4,0,9,36,6,33,0,6,1,0
33,4,0,10,36,11,33,0,5,1,0
33,4,0,11,35,17,33,0,10,1,0
33,4,0,12,35,11,33,6,15,1,0
33,4,0,13,36,6,33,0,2,1,0
33,4,0,14,38,5,33,2,11,1,0
33,4,0,15,38,7,33,3,15,1,0
33,4,0,16,35,12,33,0,16,1,0
33,4,0,17,35,8,33,6,0,1,0
34,4,0,0,38,3,34,1,5,1,0
34,4,0,1,36,7,34,0,11,1,0
34,4,0,2,37,15,34,6,4,1,0
34,4,0,3,35,3,34,2,9,1,0
34,4,0,4,38,7,34,2,5,1,0
34,4,0,5,37,1,34,3,16,1,0
34,4,0,6,33,16,34,6,13,1,0
34,4,0,7,33,15,34,3,0,1,0
34,4,0,8,36,12,34,3,17,1,0
34,4,0,9,36,2,34,2,10,1,0
34,4,0,10,36,9,34,0,11,1,0
34,4,0,11,36,3,34,6,16,1,0
34,4,0,12,36,13,34,2,13,1,0
34,4,0,13,36,15,34,3,2,1,0
34,4,0,14,37,6,34,2,8,1,0
34,4,0,15,38,4,34,1,16,1,0
34,4,0,16,37,6,34,2,6,1,0
34,4,0,17,38,2,34,5,13,1,0
35,4,0,0,37,15,35,5,6,1,0
35,4,0,1,38,2,35,6,4,1,0
35,4,0,2,38,5,35,1,17,1,0
35,4,0,3,37,8,35,6,16,1,0
35,4,0,4,36,15,35,3,1,1,0
35,4,0,5,36,13,35,0,0,1,0
35,4,0,6,38,0,35,1,8,1,0
35,4,0,7,33,9,35,0,5,1,0
35,4,0,8,34,6,35,5,6,1,0
35,4,0,9,33,13,35,1,1,1,0
35,4,0,10,37,15,35,6,5,1,0
35,4,0,11,34,7,35,2,5,1,0
35,4,0,12,36,1,35,6,0,1,0
35,4,0,13,33,10,35,2,9,1,0
35,4,0,14,33,16,35,1,11,1,0
35,4,0,15,33,11,35,5,14,1,0
35,4,0,16,34,6,35,1,17,1,0
35,4,0,17,33,15,35,5,5,1,0
36,4,0,0,33,1,36,5,1,1,0
36,4,0,1,33,17,36,6,3,1,0
36,4,0,2,34,2,36,6,16,1,0
36,4,0,3,37,8,36,3,17,1,0
36,4,0,4,34,8,36,2,12,1,0
36,4,0,5,33,5,36,3,5,1,0
36,4,0,6,33,15,36,0,9,1,0
36,4,0,7,35,6,36,3,6,1,0
36,4,0,8,35,15,36,6,5,1,0
36,4,0,9,37,14,36,3,11,1,0
36,4,0,10,34,16,36,1,3,1,0
36,4,0,11,35,4,36,3,2,1,0
36,4,0,12,37,14,36,1,3,1,0
36,4,0,13,33,15,36,1,13,1,0
36,4,0,14,38,0,36,3,8,1,0
36,4,0,15,34,2,36,0,9,1,0
36,4,0,16,34,1,36,0,17,1,0
36,4,0,17,34,4,36,3,15,1,0
37,4,0,0,36,8,37,1,16,1,0
37,4,0,1,33,14,37,5,15,1,0
37,4,0,2,33,1,37,0,1,1,0
37,4,0,3,35,6,37,3,11,1,0
37,4,0,4,33,16,37,5,17,1,0
37,4,0,5,38,1,37,1,17,1,0
37,4,0,6,33,13,37,3,5,1,0
37,4,0,7,35,13,37,6,5,1,0
37,4,0,8,35,12,37,5,13,1,0
37,4,0,9,33,0,37,3,2,1,0
37,4,0,10,34,0,37,6,6,1,0
37,4,0,11,36,13,37,6,2,1,0
37,4,0,12,33,5,37,0,3,1,0
37,4,0,13,34,12,37,6,10,1,0
37,4,0,14,33,3,37,2,15,1,0
37,4,0,15,34,13,37,2,3,1,0
37,4,0,16,35,12,37,5,5,1,0
37,4,0,17,35,13,37,0,17,1,0
38,4,0,0,35,17,38,3,7,1,0
38,4,0,1,37,10,38,6,2,1,0
38,4,0,2,33,7,38,2,8,1,0
38,4,0,3,36,11,38,6,2,1,0
38,4,0,4,36,12,38,5,1,1,0
38,4,0,5,33,0,38,1,8,1,0
38,4,0,6,37,1,38,0,8,1,0
38,4,0,7,34,9,38,5,1,1,0
38,4,0,8,34,5,38,1,6,1,0
33,6,1,12,36,16,33,0,12,1,1
33,6,1,13,37,7,33,0,13,1,1
33,6,1,14,37,0,33,1,4,1,1
34,6,1,1,37,16,34,5,13,1,1
34,6,1,2,33,13,34,2,6,1,1
34,6,1,3,36,13,34,2,9,1,1
34,6,1,4,36,11,34,1,16,1,1
36,6,1,10,34,3,36,3,17,1,1
36,6,1,11,33,14,36,1,14,1,1
36,6,1,12,37,5,36,1,5,1,1
36,6,1,13,37,1,36,0,3,1,1
36,6,1,14,34,2,36,4,9,1,1
36,6,1,15,33,14,36,1,9,1,1
36,6,1,16,37,9,36,1,8,1,1
37,6,1,0,36,11,37,1,14,1,1
37,6,1,1,34,3,37,0,9,1,1
37,6,1,2,36,13,37,2,12,1,1
37,6,1,3,36,11,37,1,16,1,1
37,6,1,4,34,2,37,0,8,1,1
37,6,1,5,34,3,37,3,10,1,1
37,6,1,6,34,2,37,5,15,1,1
37,6,1,7,34,4,37,5,8,1,1
37,6,1,8,34,3,37,1,10,1,1
37,6,1,9,36,12,37,2,10,1,1
37,6,1,10,36,15,37,1,2,1,1
37,6,1,11,33,13,37,1,6,1,1
37,6,1,16,33,12,37,0,2,1,1
37,6,1,17,36,12,37,4,17,1,1
33,6,0,0,37,8,33,5,16,1,0
33,6,0,1,36,3,33,3,6,1,0
33,6,0,2,35,4,33,2,6,1,0
33,6,0,3,36,5,33,0,1,1,0
33,6,0,4,36,0,33,4,4,1,0
33,6,0,5,37,9,33,2,1,1,0
33,6,0,6,36,15,33,5,7,1,0
33,6,0,7,35,13,33,4,6,1,0
33,6,0,8,38,3,33,4,13,1,0
33,6,0,9,37,10,33,2,9,1,0
33,6,0,10,36,9,33,2,17,1,0
33,6,0,11,36,9,33,1,8,1,0
33,6,0,15,34,17,33,5,15,1,0
33,6,0,16,34,6,33,1,0,1,0
33,6,0,17,34,17,33,5,8,1,0
34,6,0,0,38,5,34,2,6,1,0
34,6,0,5,33,16,34,3,3,1,0
34,6,0,6,35,14,34,2,2,1,0
34,6,0,7,38,6,34,1,7,1,0
34,6,0,8,33,6,34,4,0,1,0
34,6,0,9,33,4,34,5,15,1,0
34,6,0,10,35,9,34,3,14,1,0
34,6,0,11,33,14,34,3,4,1,0
34,6,0,12,35,6,34,1,15,1,0
34,6,0,13,36,8,34,0,17,1,0
34,6,0,14,37,17,34,1,4,1,0
34,6,0,15,38,6,34,0,11,1,0
34,6,0,16,37,8,34,4,8,1,0
34,6,0,17,37,17,34,3,0,1,0
35,6,0,0,33,13,35,3,2,1,0
35,6,0,1,36,1,35,5,14,1,0
35,6,0,2,37,14,35,5,10,1,0
35,6,0,3,37,0,35,5,10,1,0
35,6,0,4,37,11,35,1,3,1,0
35,6,0,5,36,8,35,2,1,1,0
35,6,0,6,34,2,35,5,1,1,0
35,6,0,7,38,2,35,3,17,1,0
35,6,0,8,34,9,35,2,2,1,0
35,6,0,9,37,9,35,5,0,1,0
35,6,0,10,36,6,35,3,3,1,0
35,6,0,11,37,10,35,2,5,1,0
35,6,0,12,34,9,35,3,13,1,0
35,6,0,13,36,17,35,4,17,1,0
35,6,0,14,34,9,35,1,17,1,0
35,6,0,15,34,13,35,1,11,1,0
35,6,0,16,38,2,35,4,12,1,0
35,6,0,17,36,6,35,5,10,1,0
36,6,0,0,37,8,36,1,9,1,0
36,6,0,1,34,3,36,2,9,1,0
36,6,0,2,35,6,36,0,14,1,0
36,6,0,3,37,14,36,2,13,1,0
36,6,0,4,35,14,36,5,12,1,0
36,6,0,5,33,7,36,0,1,1,0
36,6,0,6,38,2,36,3,17,1,0
36,6,0,7,33,0,36,4,3,1,0
36,6,0,8,37,0,36,0,7,1,0
36,6,0,9,34,4,36,5,11,1,0
36,6,0,17,33,2,36,1,16,1,0
37,6,0,12,38,1,37,3,13,1,0
37,6,0,13,38,1,37,5,3,1,0
37,6,0,14,35,8,37,3,0,1,0
37,6,0,15,36,17,37,1,17,1,0
38,6,0,0,33,10,38,1,5,1,0
38,6,0,1,36,3,38,4,4,1,0
38,6,0,2,34,4,38,5,6,1,0
38,6,0,3,37,12,38,0,6,1,0
38,6,0,4,37,3,38,4,1,1,0
38,6,0,5,33,1,38,2,0,1,0
38,6,0,6,37,8,38,5,2,1,0
38,6,0,7,33,6,38,4,7,1,0
38,6,0,8,34,16,38,2,6,1,0
37,5,1,15,38,8,37,0,2,1,1
37,5,1,16,38,0,37,1,7,1,1
37,5,1,17,38,8,37,0,2,1,1
38,5,1,0,37,16,38,1,2,1,1
38,5,1,3,37,16,38,1,2,1,1
38,5,1,4,37,15,38,1,3,1,1
38,5,1,5,37,17,38,0,0,1,1
38,5,1,6,37,17,38,0,7,1,1
38,5,1,7,37,15,38,0,8,1,1
38,5,1,8,37,15,38,3,1,1,1
33,5,0,0,35,13,33,2,4,1,0
33,5,0,1,34,11,33,3,10,1,0
33,5,0,2,37,14,33,1,16,1,0
33,5,0,3,34,0,33,6,5,1,0
33,5,0,4,36,0,33,0,0,1,0
33,5,0,5,36,16,33,0,7,1,0
33,5,0,6,37,0,33,4,16,1,0
33,5,0,7,34,13,33,1,11,1,0
33,5,0,8,38,2,33,0,3,1,0
33,5,0,9,36,10,33,0,8,1,0
33,5,0,10,35,15,33,0,6,1,0
33,5,0,11,36,1,33,6,0,1,0
33,5,0,12,38,4,33,6,13,1,0
33,5,0,13,36,15,33,4,14,1,0
33,5,0,14,35,15,33,2,11,1,0
33,5,0,15,38,7,33,2,12,1,0
33,5,0,16,37,1,33,2,2,1,0
33,5,0,17,36,4,33,6,14,1,0
34,5,0,0,36,9,34,0,0,1,0
34,5,0,1,35,8,34,2,12,1,0
34,5,0,2,33,7,34,0,14,1,0
34,5,0,3,35,0,34,0,14,1,0
34,5,0,4,36,9,34,3,10,1,0
34,5,0,5,35,3,34,3,8,1,0
34,5,0,6,38,1,34,3,13,1,0
